age,rating,weather_cond,traffic,vehicle_cond,vehicle_type,multiple_orders,festival,city_type,city_name,month,weekend,ordered_hour,distance_km,delivery_time
29.0,4.2,sandstorms,low,0,motorcycle,1.0,no,metropolitian,mum,4,0,22.0,7.65,29
37.0,4.7,sunny,jam,1,motorcycle,0.0,no,metropolitian,kol,2,0,19.0,7.57,22
34.0,4.7,sunny,medium,1,scooter,0.0,no,metropolitian,deh,2,0,15.0,6.29,19
35.0,4.8,sunny,medium,0,motorcycle,1.0,no,metropolitian,coimb,3,0,18.0,4.67,20
27.0,4.9,sandstorms,jam,0,motorcycle,1.0,no,urban,hyd,4,0,21.0,13.83,38
30.0,4.5,windy,medium,2,motorcycle,1.0,no,metropolitian,mys,3,0,18.0,20.21,26
29.0,4.8,fog,medium,2,electric_scooter,2.0,no,metropolitian,sur,3,0,18.0,12.16,39
31.0,3.5,stormy,jam,1,scooter,2.0,no,metropolitian,alh,2,0,20.0,10.49,39
39.0,4.6,fog,low,0,motorcycle,1.0,no,urban,jap,3,0,23.0,16.38,37
37.0,4.7,windy,jam,0,motorcycle,2.0,no,urban,pune,3,0,20.0,4.6,39
30.0,4.8,sunny,low,2,motorcycle,1.0,no,metropolitian,hyd,3,1,23.0,4.61,12
37.0,5.0,cloudy,medium,2,scooter,0.0,no,metropolitian,mys,3,0,17.0,10.88,37
36.0,4.9,windy,jam,0,motorcycle,1.0,no,metropolitian,chen,3,0,19.0,13.97,38
34.0,4.7,fog,jam,1,motorcycle,1.0,no,metropolitian,coimb,3,0,21.0,12.46,37
34.0,4.8,sunny,jam,2,scooter,0.0,no,metropolitian,indo,3,0,19.0,10.59,29
22.0,4.8,fog,medium,2,motorcycle,1.0,no,metropolitian,goa,2,1,17.0,13.9,26
24.0,4.7,sandstorms,medium,0,motorcycle,0.0,no,metropolitian,chen,3,0,18.0,13.97,31
35.0,4.8,sunny,medium,2,electric_scooter,1.0,no,metropolitian,pune,3,0,17.0,9.19,20
20.0,4.7,sunny,jam,0,motorcycle,1.0,no,metropolitian,mys,3,1,20.0,20.21,27
36.0,5.0,fog,low,1,motorcycle,0.0,no,metropolitian,indo,4,1,9.0,1.51,19
39.0,4.7,fog,medium,0,motorcycle,1.0,no,metropolitian,jap,3,1,18.0,13.41,46
38.0,4.9,cloudy,low,2,motorcycle,0.0,no,metropolitian,ranchi,3,0,0.0,14.15,28
37.0,4.0,sandstorms,low,0,motorcycle,1.0,no,metropolitian,mys,3,0,22.0,9.44,26
26.0,4.7,sunny,jam,2,electric_scooter,1.0,no,urban,pune,3,1,21.0,4.6,16
32.0,4.8,stormy,high,0,motorcycle,2.0,no,metropolitian,chen,3,0,13.0,6.21,35
37.0,4.9,windy,jam,1,scooter,1.0,no,metropolitian,mum,3,0,20.0,4.59,30
28.0,4.9,cloudy,jam,2,scooter,0.0,no,metropolitian,mys,3,0,21.0,4.66,33
38.0,4.4,stormy,medium,1,scooter,1.0,no,urban,jap,3,0,17.0,4.47,33
37.0,4.7,windy,low,1,motorcycle,1.0,no,metropolitian,hyd,3,0,23.0,16.9,20
20.0,4.7,sandstorms,medium,0,motorcycle,1.0,no,metropolitian,coimb,3,1,17.0,12.46,24
36.0,4.9,stormy,medium,1,scooter,1.0,no,urban,pune,3,0,17.0,16.85,24
39.0,4.4,sandstorms,low,0,motorcycle,1.0,no,metropolitian,bang,3,0,9.0,3.11,21
28.0,5.0,cloudy,medium,0,motorcycle,1.0,no,metropolitian,jap,3,1,17.0,4.47,29
27.0,4.9,stormy,jam,2,scooter,1.0,no,urban,chen,4,1,21.0,9.32,21
32.0,4.8,fog,medium,0,motorcycle,1.0,no,urban,chen,3,1,17.0,13.97,36
32.0,4.9,sunny,jam,2,electric_scooter,0.0,no,metropolitian,mum,3,0,21.0,7.65,15
20.0,3.5,sunny,low,1,scooter,1.0,no,metropolitian,vad,3,0,22.0,19.69,32
23.0,4.9,fog,low,1,motorcycle,0.0,no,metropolitian,bang,3,1,23.0,4.66,14
27.0,5.0,sandstorms,medium,1,motorcycle,1.0,no,metropolitian,chen,3,1,17.0,10.87,28
29.0,4.8,cloudy,high,2,scooter,1.0,no,metropolitian,mys,3,0,12.0,6.22,29
20.0,4.6,sunny,medium,2,electric_scooter,0.0,no,metropolitian,mys,3,0,18.0,4.66,15
34.0,4.9,cloudy,medium,2,electric_scooter,1.0,yes,metropolitian,chen,3,1,17.0,12.42,44
20.0,4.5,windy,medium,1,scooter,0.0,no,metropolitian,indo,4,1,18.0,16.63,20
29.0,5.0,sunny,jam,0,motorcycle,0.0,no,urban,vad,3,0,20.0,17.3,15
23.0,4.3,fog,jam,2,scooter,3.0,no,metropolitian,koc,2,0,20.0,10.92,44
39.0,4.0,fog,high,1,scooter,1.0,no,urban,ranchi,3,1,11.0,1.51,31
37.0,4.9,fog,jam,1,motorcycle,2.0,no,metropolitian,jap,3,0,22.0,10.43,36
38.0,4.7,sunny,low,1,motorcycle,0.0,no,metropolitian,hyd,3,1,23.0,16.9,24
20.0,4.6,sunny,jam,2,scooter,0.0,no,urban,hyd,3,0,19.0,16.9,19
38.0,4.6,fog,low,0,motorcycle,1.0,no,metropolitian,coimb,3,0,22.0,20.25,43
23.0,4.9,fog,medium,2,scooter,1.0,no,urban,knp,2,0,18.0,11.94,28
34.0,4.6,sunny,jam,2,scooter,1.0,no,metropolitian,jap,3,0,20.0,20.85,30
38.0,5.0,sunny,low,2,motorcycle,0.0,no,urban,bhp,2,0,10.0,1.57,19
20.0,4.7,windy,low,1,motorcycle,1.0,no,metropolitian,chen,4,0,10.0,3.11,17
27.0,4.7,fog,medium,1,motorcycle,0.0,no,urban,pune,3,0,18.0,9.19,13
35.0,4.5,cloudy,medium,0,motorcycle,1.0,no,urban,alh,2,1,15.0,5.99,26
20.0,4.5,sunny,jam,0,motorcycle,1.0,no,metropolitian,ranchi,3,0,19.0,9.06,41
21.0,4.9,windy,jam,1,motorcycle,1.0,no,metropolitian,hyd,3,0,19.0,10.76,17
30.0,4.7,sunny,low,2,motorcycle,1.0,no,urban,pune,3,0,23.0,16.85,24
39.0,4.6,fog,medium,1,scooter,1.0,no,metropolitian,hyd,4,0,18.0,7.68,15
39.0,4.2,stormy,jam,2,scooter,1.0,no,urban,mum,3,0,19.0,19.88,39
26.0,5.0,fog,jam,0,motorcycle,2.0,no,metropolitian,hyd,3,0,20.0,19.97,40
33.0,4.8,sandstorms,high,0,motorcycle,1.0,no,metropolitian,indo,3,0,11.0,3.03,45
39.0,4.4,cloudy,medium,1,scooter,1.0,no,metropolitian,sur,4,0,17.0,19.76,34
27.0,4.6,fog,low,1,scooter,1.0,no,metropolitian,mum,3,0,22.0,4.59,18
36.0,4.9,sandstorms,high,2,scooter,1.0,no,metropolitian,jap,3,1,13.0,5.96,31
38.0,4.4,fog,medium,2,scooter,0.0,no,urban,goa,2,0,18.0,20.07,43
37.0,3.5,windy,jam,1,scooter,1.0,no,metropolitian,chen,3,0,21.0,12.42,41
27.0,4.9,sunny,low,0,motorcycle,1.0,no,metropolitian,chen,3,0,22.0,12.42,24
28.0,4.2,sandstorms,low,0,motorcycle,1.0,no,metropolitian,indo,3,0,8.0,1.51,17
35.0,4.0,stormy,medium,2,electric_scooter,0.0,no,metropolitian,mys,3,0,17.0,7.77,32
39.0,4.6,sunny,high,0,motorcycle,1.0,no,metropolitian,indo,3,0,11.0,1.51,21
39.0,4.8,stormy,low,2,motorcycle,0.0,no,metropolitian,jap,3,0,10.0,2.98,25
35.0,4.8,stormy,low,2,electric_scooter,1.0,no,metropolitian,sur,3,1,23.0,13.68,24
36.0,5.0,fog,medium,0,motorcycle,1.0,no,urban,bang,3,0,18.0,7.76,34
22.0,4.9,windy,low,0,motorcycle,1.0,no,metropolitian,pune,3,0,22.0,16.85,16
26.0,4.6,sandstorms,low,1,motorcycle,0.0,no,metropolitian,vad,3,0,9.0,1.57,14
26.0,4.7,windy,jam,1,scooter,1.0,no,metropolitian,jap,3,0,20.0,8.94,29
29.0,5.0,cloudy,medium,0,motorcycle,2.0,no,metropolitian,goa,2,0,17.0,13.89,43
21.0,4.9,sunny,jam,0,motorcycle,0.0,no,urban,mys,3,1,20.0,20.21,16
32.0,4.9,windy,low,2,scooter,1.0,no,urban,vad,4,1,22.0,7.57,20
39.0,4.8,sunny,low,1,motorcycle,1.0,no,metropolitian,jap,3,1,23.0,16.38,19
23.0,4.7,fog,medium,2,motorcycle,1.0,no,metropolitian,sur,3,0,18.0,7.6,19
39.0,4.7,cloudy,low,2,motorcycle,0.0,no,metropolitian,chen,3,1,9.0,1.55,15
34.0,5.0,windy,low,0,motorcycle,1.0,no,metropolitian,alh,2,0,23.0,12.58,26
32.0,4.3,fog,low,0,motorcycle,2.0,no,metropolitian,mum,3,0,22.0,19.88,39
38.0,4.9,sunny,low,1,scooter,0.0,no,metropolitian,hyd,3,0,23.0,19.98,26
38.0,3.7,stormy,jam,2,motorcycle,2.0,yes,urban,ludh,2,1,22.0,10.25,43
30.0,4.7,fog,low,0,motorcycle,1.0,no,metropolitian,pune,3,0,8.0,1.53,27
24.0,4.5,windy,high,2,motorcycle,1.0,no,metropolitian,pune,3,1,13.0,6.13,26
25.0,4.9,stormy,high,2,scooter,1.0,no,metropolitian,kol,2,0,11.0,1.51,29
28.0,4.9,windy,jam,0,motorcycle,1.0,no,metropolitian,mys,3,0,19.0,13.99,29
34.0,4.6,stormy,low,2,scooter,1.0,no,urban,mum,4,1,22.0,16.82,20
33.0,4.5,sandstorms,high,2,motorcycle,1.0,no,urban,ranchi,3,1,14.0,6.04,30
39.0,5.0,sandstorms,medium,0,motorcycle,1.0,no,metropolitian,bang,3,0,18.0,4.66,34
23.0,4.8,fog,jam,1,motorcycle,0.0,no,metropolitian,ranchi,3,0,22.0,7.55,24
35.0,4.8,fog,medium,0,motorcycle,2.0,no,metropolitian,indo,3,1,17.0,19.66,40
35.0,4.2,stormy,medium,2,scooter,1.0,no,metropolitian,indo,4,1,17.0,16.64,35
23.0,4.7,windy,low,2,electric_scooter,1.0,no,metropolitian,mum,3,0,8.0,3.06,17
28.0,4.2,sunny,jam,0,motorcycle,3.0,no,metropolitian,chen,3,0,20.0,7.76,49
33.0,4.8,fog,medium,0,motorcycle,1.0,no,metropolitian,ranchi,3,0,15.0,6.04,32
30.0,4.5,sandstorms,medium,2,scooter,1.0,no,metropolitian,deh,2,0,18.0,12.58,39
37.0,3.7,stormy,medium,1,scooter,1.0,no,metropolitian,pune,3,0,18.0,16.85,36
28.0,4.8,sunny,low,0,motorcycle,1.0,no,metropolitian,hyd,3,0,10.0,1.54,13
29.0,4.6,fog,jam,2,scooter,2.0,no,metropolitian,hyd,3,1,21.0,9.22,33
21.0,4.9,sunny,low,2,electric_scooter,0.0,no,metropolitian,bang,3,0,22.0,7.76,22
22.0,4.9,windy,jam,1,motorcycle,1.0,no,urban,coimb,3,0,19.0,10.91,16
30.0,4.6,sandstorms,low,2,scooter,0.0,no,metropolitian,mum,3,1,22.0,4.59,27
25.0,4.8,sandstorms,low,1,motorcycle,1.0,no,metropolitian,indo,3,1,23.0,7.56,12
30.0,4.9,windy,medium,2,scooter,1.0,no,metropolitian,vad,3,0,16.0,6.06,26
20.0,5.0,fog,medium,2,electric_scooter,1.0,no,metropolitian,ranchi,3,0,17.0,14.15,38
22.0,4.8,sunny,low,2,motorcycle,0.0,no,urban,hyd,3,1,9.0,3.07,15
20.0,4.0,stormy,jam,0,motorcycle,1.0,no,urban,aurg,2,0,21.0,16.79,35
37.0,4.8,stormy,high,2,motorcycle,0.0,no,metropolitian,vad,3,1,12.0,6.29,28
20.0,4.9,sunny,low,2,scooter,0.0,no,urban,indo,4,0,11.0,1.51,16
20.0,4.7,stormy,low,2,electric_scooter,0.0,no,urban,hyd,3,1,23.0,16.9,11
29.0,4.8,sunny,low,2,motorcycle,1.0,no,metropolitian,mys,3,0,9.0,1.55,16
31.0,4.7,cloudy,high,1,motorcycle,1.0,no,metropolitian,bhp,2,1,11.0,1.57,31
39.0,5.0,cloudy,medium,0,motorcycle,1.0,no,metropolitian,bhp,2,0,17.0,19.63,46
26.0,4.2,windy,low,0,motorcycle,1.0,no,urban,coimb,4,0,10.0,3.12,18
37.0,4.7,sunny,jam,1,scooter,1.0,no,urban,ranchi,3,0,20.0,4.53,18
27.0,5.0,fog,low,1,scooter,0.0,no,urban,chen,3,0,10.0,3.11,12
29.0,4.8,sandstorms,low,1,motorcycle,0.0,no,metropolitian,pune,4,0,22.0,9.19,18
22.0,4.7,stormy,jam,1,scooter,1.0,no,metropolitian,vad,3,1,19.0,10.6,18
23.0,4.6,sunny,medium,1,motorcycle,0.0,no,metropolitian,mys,3,0,17.0,17.1,19
39.0,4.2,stormy,low,0,motorcycle,1.0,no,metropolitian,knp,2,1,9.0,2.98,33
24.0,4.5,fog,medium,0,motorcycle,1.0,no,metropolitian,mys,3,0,18.0,10.88,36
35.0,4.6,sandstorms,jam,0,motorcycle,1.0,no,metropolitian,mys,3,0,20.0,9.33,44
25.0,4.5,cloudy,medium,1,scooter,0.0,no,metropolitian,mys,3,0,17.0,7.77,10
39.0,4.6,sunny,low,0,motorcycle,1.0,no,urban,indo,3,0,22.0,9.08,21
38.0,4.6,sandstorms,low,0,motorcycle,1.0,no,metropolitian,mys,3,0,23.0,17.1,26
30.0,4.4,fog,low,0,motorcycle,0.0,no,metropolitian,coimb,4,1,22.0,17.14,39
22.0,4.8,sunny,low,2,motorcycle,1.0,no,metropolitian,vad,3,0,10.0,3.15,17
31.0,4.4,sandstorms,medium,2,motorcycle,1.0,no,metropolitian,sur,3,0,15.0,6.08,33
31.0,4.8,sunny,low,1,scooter,0.0,no,metropolitian,bang,4,0,23.0,9.32,18
27.0,4.5,cloudy,low,2,scooter,1.0,no,urban,mum,3,0,23.0,12.23,24
25.0,4.8,stormy,medium,2,motorcycle,0.0,no,metropolitian,pune,3,1,19.0,10.72,17
23.0,4.8,cloudy,medium,1,scooter,0.0,no,urban,deh,2,0,17.0,4.72,12
37.0,4.7,sunny,medium,1,motorcycle,1.0,no,metropolitian,bang,4,0,18.0,7.76,24
21.0,4.8,sunny,medium,1,motorcycle,0.0,no,urban,bang,3,1,16.0,6.21,12
35.0,3.7,cloudy,low,1,scooter,1.0,no,metropolitian,mys,4,0,23.0,10.88,31
25.0,4.1,windy,jam,0,motorcycle,1.0,no,urban,ranchi,3,0,19.0,13.58,34
22.0,4.9,cloudy,low,0,motorcycle,0.0,no,urban,ranchi,3,0,9.0,1.51,22
31.0,4.7,windy,high,2,electric_scooter,1.0,no,metropolitian,knp,2,0,15.0,5.97,34
24.0,4.2,cloudy,jam,1,motorcycle,0.0,no,metropolitian,hyd,3,0,20.0,13.83,33
26.0,4.7,stormy,low,2,scooter,0.0,no,metropolitian,vad,3,0,8.0,1.51,10
34.0,3.7,windy,jam,2,scooter,1.0,no,urban,coimb,3,0,20.0,10.91,44
22.0,4.8,windy,medium,1,scooter,0.0,no,metropolitian,hyd,3,1,18.0,9.22,25
35.0,4.7,sandstorms,high,2,scooter,0.0,no,urban,jap,3,0,14.0,5.96,31
24.0,4.3,windy,low,0,motorcycle,1.0,no,metropolitian,mys,4,1,8.0,1.55,29
24.0,4.6,sunny,medium,2,motorcycle,0.0,no,metropolitian,chen,3,0,16.0,6.21,15
39.0,4.7,stormy,low,2,scooter,1.0,no,metropolitian,sur,3,0,23.0,12.16,26
28.0,4.8,cloudy,jam,0,motorcycle,1.0,no,metropolitian,mys,3,1,21.0,11.01,41
38.0,4.1,windy,medium,2,scooter,1.0,no,metropolitian,chen,3,0,18.0,20.18,36
30.0,4.7,cloudy,medium,1,motorcycle,1.0,no,metropolitian,chen,3,0,16.0,6.21,15
22.0,4.6,cloudy,medium,0,motorcycle,1.0,no,urban,sur,3,0,17.0,19.76,38
32.0,4.8,windy,low,1,motorcycle,1.0,no,metropolitian,bang,3,0,22.0,10.87,16
32.0,4.7,windy,low,2,scooter,1.0,no,metropolitian,coimb,3,0,8.0,1.56,29
24.0,4.9,stormy,low,2,scooter,0.0,no,urban,jap,3,0,23.0,13.41,15
25.0,2.5,sunny,low,2,scooter,0.0,no,metropolitian,jap,3,0,23.0,20.85,35
30.0,4.9,sunny,medium,2,electric_scooter,1.0,no,metropolitian,hyd,3,0,18.0,10.76,20
34.0,4.7,cloudy,jam,2,scooter,0.0,no,metropolitian,deh,2,0,21.0,11.75,48
34.0,4.0,windy,medium,2,scooter,1.0,no,urban,sur,4,0,18.0,4.56,34
27.0,4.7,sunny,jam,2,motorcycle,0.0,no,metropolitian,indo,3,0,21.0,10.59,12
31.0,4.0,cloudy,high,0,motorcycle,0.0,no,metropolitian,aurg,2,0,13.0,6.11,32
30.0,4.6,sandstorms,jam,1,scooter,1.0,no,metropolitian,chen,3,0,21.0,4.66,25
27.0,4.7,stormy,high,1,scooter,0.0,no,metropolitian,indo,3,0,11.0,3.03,12
21.0,4.7,stormy,jam,1,motorcycle,0.0,no,metropolitian,ranchi,3,0,20.0,13.58,25
20.0,5.0,cloudy,jam,0,motorcycle,0.0,no,metropolitian,bang,4,0,20.0,17.08,42
34.0,4.7,windy,low,0,motorcycle,1.0,no,urban,ranchi,3,0,22.0,19.61,28
26.0,4.8,cloudy,medium,0,motorcycle,1.0,no,metropolitian,mys,4,0,18.0,4.66,22
24.0,4.8,fog,medium,1,motorcycle,1.0,no,urban,mum,3,0,19.0,9.18,15
26.0,4.8,cloudy,medium,2,scooter,1.0,no,metropolitian,ranchi,3,1,17.0,12.07,29
34.0,4.6,windy,low,0,motorcycle,1.0,no,metropolitian,vad,3,0,23.0,12.12,29
32.0,4.6,cloudy,high,1,scooter,1.0,no,metropolitian,mys,3,0,11.0,3.11,32
39.0,4.7,fog,low,0,motorcycle,1.0,no,metropolitian,bang,3,0,9.0,1.55,21
26.0,4.6,stormy,jam,1,motorcycle,1.0,no,metropolitian,chen,3,1,20.0,17.07,20
30.0,4.7,windy,medium,2,scooter,1.0,no,metropolitian,indo,3,0,17.0,9.07,31
37.0,4.4,stormy,jam,0,motorcycle,0.0,no,metropolitian,vad,3,0,21.0,11.01,50
35.0,4.8,sunny,high,1,motorcycle,1.0,no,urban,chen,3,1,13.0,6.21,16
20.0,4.9,cloudy,low,2,scooter,1.0,no,metropolitian,vad,4,0,22.0,17.3,27
28.0,4.9,sandstorms,jam,0,motorcycle,1.0,no,metropolitian,vad,3,0,19.0,20.44,28
33.0,4.9,fog,low,2,scooter,0.0,no,metropolitian,indo,3,1,22.0,9.08,17
20.0,4.6,windy,medium,0,motorcycle,1.0,no,metropolitian,mys,3,0,18.0,4.66,26
38.0,4.6,cloudy,medium,0,motorcycle,1.0,no,urban,jap,3,0,16.0,5.96,27
24.0,4.1,cloudy,medium,2,scooter,2.0,no,metropolitian,pune,3,0,17.0,10.73,38
34.0,4.8,cloudy,jam,0,motorcycle,2.0,no,metropolitian,mys,4,0,20.0,13.99,51
20.0,4.8,sunny,jam,2,scooter,0.0,no,metropolitian,jap,3,1,22.0,19.36,15
37.0,3.7,fog,low,1,motorcycle,1.0,no,metropolitian,mum,3,0,23.0,13.77,38
20.0,4.7,cloudy,low,0,motorcycle,0.0,no,urban,sur,4,0,23.0,10.64,24
32.0,4.8,sunny,medium,1,motorcycle,1.0,no,metropolitian,mum,4,1,17.0,10.71,19
23.0,4.5,fog,low,1,motorcycle,1.0,no,urban,indo,3,0,22.0,16.63,27
32.0,4.4,cloudy,low,2,scooter,0.0,no,metropolitian,ranchi,3,0,22.0,19.62,31
23.0,4.9,windy,jam,0,motorcycle,1.0,no,metropolitian,ludh,2,0,19.0,7.33,25
35.0,5.0,cloudy,jam,1,motorcycle,0.0,no,metropolitian,mys,3,1,19.0,7.77,37
29.0,5.0,fog,medium,0,motorcycle,1.0,no,urban,bhp,2,0,18.0,19.63,32
30.0,4.2,fog,medium,2,electric_scooter,0.0,no,metropolitian,koc,2,0,18.0,12.48,37
30.0,4.9,fog,jam,2,scooter,1.0,yes,metropolitian,deh,2,0,20.0,13.22,45
34.0,4.3,windy,jam,1,scooter,0.0,no,metropolitian,bhp,2,0,19.0,4.53,34
38.0,4.9,stormy,jam,1,scooter,1.0,no,metropolitian,vad,3,0,20.0,13.63,26
33.0,4.6,windy,medium,1,scooter,1.0,no,metropolitian,indo,4,1,18.0,7.56,29
22.0,4.7,stormy,high,0,motorcycle,1.0,no,metropolitian,sur,3,0,11.0,3.04,34
22.0,4.6,stormy,high,0,motorcycle,0.0,no,metropolitian,chen,3,1,11.0,3.1,22
20.0,4.8,sandstorms,medium,0,motorcycle,1.0,no,metropolitian,vad,3,0,17.0,9.44,16
36.0,4.5,sunny,medium,0,motorcycle,1.0,no,metropolitian,indo,4,0,17.0,13.61,25
26.0,4.9,sunny,low,0,motorcycle,1.0,no,metropolitian,ludh,2,1,10.0,1.47,17
32.0,5.0,sandstorms,high,2,electric_scooter,1.0,no,metropolitian,mum,3,0,12.0,1.53,31
22.0,4.9,sunny,jam,1,scooter,1.0,no,metropolitian,indo,3,0,20.0,12.1,10
34.0,4.8,windy,low,2,scooter,0.0,no,metropolitian,sur,3,0,23.0,13.68,18
33.0,4.9,sunny,jam,2,scooter,1.0,no,metropolitian,coimb,3,0,21.0,17.14,15
33.0,4.8,fog,medium,1,scooter,1.0,no,metropolitian,coimb,4,0,17.0,17.14,44
31.0,4.8,fog,jam,0,motorcycle,0.0,no,metropolitian,hyd,3,1,20.0,10.76,42
26.0,5.0,stormy,low,1,motorcycle,0.0,no,urban,ranchi,3,1,0.0,20.44,11
27.0,4.7,cloudy,jam,0,motorcycle,0.0,no,urban,knp,2,0,21.0,4.48,20
26.0,4.9,sandstorms,low,1,motorcycle,0.0,no,metropolitian,jap,3,1,22.0,11.92,10
22.0,4.9,sandstorms,jam,1,scooter,1.0,no,metropolitian,coimb,4,0,19.0,10.91,28
33.0,5.0,fog,medium,2,motorcycle,1.0,no,metropolitian,indo,4,1,19.0,7.56,18
33.0,4.1,fog,jam,1,scooter,1.0,no,metropolitian,coimb,3,1,21.0,12.46,44
20.0,4.9,stormy,jam,1,scooter,1.0,no,urban,chen,3,0,21.0,13.97,15
25.0,4.7,windy,jam,2,scooter,1.0,no,metropolitian,alh,2,0,20.0,19.47,17
35.0,4.7,sunny,medium,2,motorcycle,1.0,no,metropolitian,indo,3,0,18.0,12.1,27
27.0,4.6,cloudy,low,1,motorcycle,1.0,no,metropolitian,chen,3,0,23.0,17.07,29
30.0,4.8,stormy,jam,1,scooter,1.0,no,metropolitian,ranchi,4,1,20.0,9.06,33
36.0,4.7,cloudy,jam,0,motorcycle,2.0,no,metropolitian,mys,3,1,21.0,11.01,51
37.0,4.7,fog,jam,1,motorcycle,0.0,no,urban,vad,3,1,19.0,10.6,37
26.0,4.7,stormy,jam,1,motorcycle,1.0,no,urban,vad,3,0,19.0,10.6,19
29.0,5.0,windy,high,1,motorcycle,1.0,no,metropolitian,mum,3,0,12.0,6.12,16
38.0,4.6,windy,low,1,motorcycle,1.0,no,metropolitian,chen,3,0,22.0,7.76,24
38.0,4.7,windy,medium,0,motorcycle,1.0,no,metropolitian,vad,4,0,18.0,20.44,49
33.0,5.0,fog,jam,2,scooter,2.0,no,metropolitian,vad,3,0,20.0,7.57,37
37.0,4.6,cloudy,jam,1,motorcycle,1.0,no,metropolitian,vad,3,0,20.0,4.54,30
39.0,3.6,windy,jam,1,scooter,1.0,no,metropolitian,ranchi,3,0,20.0,17.3,42
35.0,5.0,cloudy,jam,0,motorcycle,0.0,no,metropolitian,deh,2,1,20.0,8.81,25
28.0,4.6,cloudy,medium,2,scooter,1.0,no,metropolitian,deh,2,1,17.0,4.72,17
22.0,4.8,stormy,low,0,motorcycle,0.0,no,urban,mum,3,0,23.0,16.82,17
33.0,5.0,sandstorms,medium,0,motorcycle,2.0,no,metropolitian,ranchi,3,0,18.0,13.58,33
26.0,4.6,windy,high,2,electric_scooter,0.0,no,metropolitian,bang,3,1,11.0,1.55,26
34.0,3.5,cloudy,low,2,electric_scooter,0.0,no,metropolitian,coimb,3,0,22.0,14.02,34
29.0,4.7,fog,low,0,motorcycle,1.0,no,metropolitian,chen,4,1,22.0,13.97,20
26.0,4.5,windy,medium,0,motorcycle,1.0,no,metropolitian,jap,3,0,19.0,8.94,20
31.0,4.7,fog,low,0,motorcycle,1.0,no,metropolitian,chen,3,0,22.0,10.87,42
31.0,4.3,fog,high,2,motorcycle,1.0,no,metropolitian,pune,3,0,11.0,3.06,33
34.0,4.4,sandstorms,low,0,motorcycle,1.0,no,metropolitian,coimb,3,0,10.0,3.12,25
36.0,4.8,fog,high,2,scooter,1.0,no,metropolitian,indo,3,1,13.0,6.05,26
23.0,4.8,cloudy,medium,1,motorcycle,0.0,no,metropolitian,vad,3,0,17.0,13.63,32
34.0,4.5,stormy,medium,2,electric_scooter,1.0,no,metropolitian,vad,3,1,18.0,4.72,28
33.0,4.7,windy,low,2,electric_scooter,1.0,no,metropolitian,sur,3,0,10.0,3.04,25
33.0,4.6,sunny,jam,2,scooter,0.0,no,metropolitian,coimb,3,0,20.0,12.46,29
22.0,4.6,stormy,medium,2,scooter,1.0,no,metropolitian,chen,3,0,17.0,13.97,23
24.0,4.8,windy,jam,1,motorcycle,1.0,no,metropolitian,pune,4,0,19.0,19.92,26
36.0,4.5,cloudy,low,1,scooter,0.0,no,metropolitian,chen,3,0,8.0,1.55,19
38.0,4.7,cloudy,jam,1,motorcycle,0.0,no,metropolitian,pune,3,0,20.0,9.19,25
29.0,4.7,windy,medium,1,scooter,1.0,no,metropolitian,sur,3,0,17.0,7.6,24
20.0,4.8,stormy,low,0,motorcycle,0.0,no,metropolitian,jap,3,0,22.0,19.36,24
33.0,5.0,cloudy,jam,2,motorcycle,2.0,yes,metropolitian,hyd,3,0,21.0,13.83,45
25.0,4.3,stormy,low,0,motorcycle,0.0,no,metropolitian,goa,2,0,10.0,1.54,24
36.0,4.7,sunny,jam,2,electric_scooter,0.0,no,metropolitian,bang,3,1,19.0,20.18,24
37.0,4.6,fog,high,0,motorcycle,0.0,no,metropolitian,jap,3,1,11.0,1.49,30
27.0,4.4,windy,low,0,motorcycle,1.0,no,metropolitian,mum,4,1,23.0,9.18,20
25.0,4.6,cloudy,medium,0,motorcycle,0.0,no,metropolitian,goa,2,1,18.0,4.63,25
31.0,4.8,fog,medium,1,motorcycle,1.0,no,metropolitian,pune,4,1,17.0,7.66,18
32.0,4.1,sunny,medium,0,motorcycle,1.0,no,metropolitian,ranchi,3,0,17.0,12.07,37
33.0,4.6,fog,jam,1,scooter,1.0,no,metropolitian,jap,4,0,19.0,4.47,25
20.0,4.8,sunny,high,1,motorcycle,0.0,no,metropolitian,mum,3,0,11.0,1.53,14
29.0,5.0,fog,medium,2,scooter,0.0,no,urban,sur,3,0,15.0,6.08,12
37.0,4.7,sunny,high,2,scooter,1.0,no,metropolitian,hyd,4,0,13.0,6.15,22
27.0,4.7,sandstorms,high,1,scooter,0.0,no,urban,mys,3,0,14.0,6.22,26
23.0,4.8,sandstorms,jam,2,scooter,0.0,no,urban,jap,3,1,19.0,7.45,23
26.0,4.7,fog,medium,2,scooter,1.0,no,urban,mum,3,0,16.0,6.12,12
36.0,4.7,cloudy,medium,1,scooter,1.0,no,metropolitian,ranchi,3,1,17.0,10.56,35
33.0,4.6,windy,medium,0,motorcycle,1.0,no,metropolitian,vad,3,0,17.0,16.66,46
35.0,4.7,sandstorms,medium,0,motorcycle,2.0,no,metropolitian,hyd,3,1,18.0,19.98,43
23.0,4.8,stormy,high,0,motorcycle,1.0,no,metropolitian,alh,2,0,12.0,5.99,33
27.0,4.7,stormy,medium,1,scooter,0.0,no,metropolitian,kol,2,1,18.0,16.65,16
